customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
385,CUST-5L0RXMIP,Eileen,Walker,vwilliams@example.com,07 9598 9352,81 Olson Dip,,Lake Jacobfurt,NSW,2726,AU,-24.043527,135.838252,1962-11-21,2021-07-23T05:35:44,False,True
386,CUST-26UON8CN,Craig,Robinson,jefferyhoward@example.net,+61-3-2555-2592,68/820 Heather Gardens,658/,Brownview,NT,2633,AU,-33.642054,119.199794,1975-12-08,2020-05-11T21:58:04,False,True
387,CUST-8KIXCCSG,Logan,Nelson,michaellopez@example.net,0434 182 940,Level 8 803 Ewing Causeway,,Lauraberg,TAS,2933,AU,-25.760597,132.086548,1966-03-03,2024-05-12T07:31:03,True,True
388,CUST-ZRV7VSYJ,John,Carter,bad_email,(02) 5114 4988,,,Christopherton,VIC,2966,AU,-16.542762,134.085973,2004-01-17,2025-02-27T16:50:46,False,True
389,CUST-5QZZKW3G,Nancy,Wilson,jesse90@example.com,(08)29827255,Unit 21 5 Smith Line,,Elizabethstad,ACT,2928,AU,-13.031675,119.704661,1968-07-27,2024-05-30T01:35:23,False,True
390,CUST-WK6Z0HR9,Ricky,Lowery,marylewis@example.net,0857259544,680 Michelle Formation,,Amyshire,WA,1962,AU,-17.937671,125.692552,2000-06-15,2021-11-06T09:12:10,False,False
391,CUST-WYQMOGBJ,Heather,Smith,michaelsantana@example.org,+61213840754,Apt. 390 9 Davis Mews,,Shieldsstad,QLD,2920,AU,-28.313862,115.467042,1981-09-26,2024-11-27T05:06:23,False,True
392,CUST-4VGE0GYA,David,Avila,abigaillambert@example.net,8389 9715,143 Danielle Deviation,324/,Port Elizabeth,VIC,2965,AU,-13.648618,134.35655,1999-08-29,2020-07-14T23:06:43,False,True
393,CUST-6OLBA117,Randy,Mccall,paigecrosby@example.net,0491-652-043,589 Chris Roadside,,Wuburgh,TAS,6209,AU,-10.364119,126.158899,1977-03-28,2020-09-15T08:01:50,False,True
394,CUST-X0BS3LWW,Lindsey,Brown,russell16@example.net,+61.477.897.109,929 Hernandez Cove,,East Allenside,ACT,0895,AU,-40.399899,125.581449,1961-05-06,2024-07-05T23:48:40,False,True
395,CUST-C3XNCHKV,Stephanie,Flores,douglasgraham@example.org,+61845220186,Level 2 15 Smith Track,Flat 30 ,Gateshaven,TAS,2692,AU,-15.084189,119.201283,1968-07-01,2023-08-21T22:58:09,False,True
396,CUST-YLW5L4RM,Theresa,Jacobs,elliscatherine@example.com,+61.451.194.271,Unit 88 821 Aaron Crossway,Flat 60 ,Gregorytown,NT,2939,AU,-36.097534,136.673679,1961-03-11,2022-08-10T00:46:20,False,True
397,CUST-01WCNKFH,Kimberly,Parker,nancypace@example.com,+61.460.912.436,56 Melanie Avenue,Apt. 736 ,West Ann,VIC,2642,AU,-18.865308,125.804974,1984-12-13,2023-07-24T23:25:58,False,False
398,CUST-O31I0MHB,Edwin,Wong,monicaschmitt@example.net,02 9300 2485,68/738 Powell Bend,Apt. 568 ,Stephensbury,SA,0941,AU,-36.436902,148.653643,1988-11-08,2022-01-21T16:06:21,False,True
399,CUST-8B97EGT2,Vicki,Bryant,heatherestrada@example.com,+61 459 491 773,Flat 19 502 Michael Circus,,East Laurenborough,TAS,2920,AU,-38.4186,120.296523,1998-01-15,2021-12-23T22:03:30,False,True
400,CUST-WJ2C9OGP,Samantha,Garcia,connie18@example.net,03507411,Flat 34 07 Wyatt Triangle,7/,Robinsonfurt,ACT,8991,AU,-17.019008,112.832065,1994-03-21,2024-10-16T03:01:49,False,True
401,CUST-F0JQQNVC,Carrie,Bennett,keithwallace@example.net,0449 913 821,135 Amy Intersection,,Gonzalesberg,TAS,9148,AU,-43.563635,133.029392,1993-07-29,2025-07-05T14:43:45,False,True
402,CUST-NRXVOB7N,Gary,Nguyen,svazquez@example.net,07-8697-6796,783 Payne Freeway,,Stevenfurt,VIC,4979,AU,-12.955076,142.334302,2005-09-19,2025-06-24T23:07:08,False,True
403,CUST-70IB3WYZ,Sandra,Douglas,gwilliams@example.org,(02).5037.1052,Apt. 133 18 Noble Crossroad,Flat 22 ,Johnsonstad,WA,2619,AU,-35.354207,137.290272,1974-06-25,2020-02-20T04:15:00,False,True
404,CUST-OV6SGP3J,Ryan,Smith,josephsimmons@example.com,0865920055,Suite 124 12 Michael Quays,,West Lorimouth,ACT,0813,AU,-33.528719,129.287578,1967-12-22,2021-03-23T23:09:45,False,True
405,CUST-JH0ZAGRD,Brenda,Ramirez,jacksonnicole@example.com,+61-492-306-704,Level 0 661 White Beach,,Washingtonshire,SA,2942,AU,-29.347714,119.408854,1976-09-20,2021-07-04T07:12:34,False,True
406,CUST-UHH03G95,Tara,Jones,josephmorris@example.net,0408-358-591,Unit 35 27 Jason Driveway,Suite 405 ,New Cherylbury,NT,2637,AU,-41.286467,115.599697,1971-03-09,2023-02-07T02:20:23,False,True
407,CUST-YDC1AU9D,Andrew,Chavez,rayjames@example.net,,861 Megan Roadside,Apt. 630 ,Port Laurenport,VIC,2619,AU,-18.113625,151.149392,2002-06-15,2023-10-12T22:00:16,False,True
408,CUST-937XNCML,Mark,Torres,charlesmccullough@example.com,93952133,30 Kara Follow,Level 0 ,Brownfort,NSW,8358,AU,-13.809001,117.832247,1971-01-10,2023-02-18T09:02:56,False,True
409,CUST-ROG983AM,Michael,Thompson,debra24@example.net,+61796529257,2/831 Garcia Foreshore,,Cannonview,ACT,2619,AU,-23.370057,128.806938,1967-04-20,2023-11-27T15:34:47,False,True
410,CUST-XZDNVZ55,Jean,Holland,leeamy@example.com,+61-419-338-687,,,Katietown,QLD,0299,AU,-41.038944,146.958873,2001-11-17,2021-11-19T16:14:55,False,True
411,CUST-IG7ZD9B7,Jason,Burnett,kristinaclark@example.net,87374569,66/60 Manuel Dell,Apt. 575 ,Port Charlesburgh,NSW,2673,AU,-21.358289,151.963163,1971-01-16,2021-07-10T19:27:43,False,True
412,CUST-LIU7CM60,Denise,Grant,tnewman@example.net,+61.3.1075.3325,1 Brown Highway,33/,Sethview,SA,8319,AU,-29.143283,121.801433,1983-03-30,2021-04-18T10:35:38,True,True
413,CUST-70EN48UA,Wesley,Watson,ssanchez@example.org,0406.464.663,03 Whitney Line,2/,Youngbury,VIC,3295,AU,-33.132138,127.331001,1971-05-01,2022-06-28T03:52:50,False,True
414,CUST-F74RQVFX,William,Pope,mitchellnicole@example.net,+61.7.3251.3953,9 Leonard Lees,,Edwardsmouth,SA,2562,AU,-10.328606,117.185489,2002-11-28,2022-06-02T18:01:23,False,True
415,CUST-3FZ47I07,Harold,White,privera@example.com,1068-3938,8 Kelley Ring,,Newmanburgh,NSW,2923,AU,-16.289586,150.319808,1974-04-13,2020-03-29T19:56:59,False,True
416,CUST-MOC0K7ZT,Courtney,Mcdonald,igreene@example.org,+61 430 318 695,Suite 520 8 Ralph Link,664/,Danielfort,WA,2957,AU,-42.159808,151.252168,1987-04-12,2025-02-17T23:50:04,False,True
417,CUST-KFH00A0U,John,Torres,carrollkevin@example.org,+61.430.480.204,Flat 53 437 Serrano Key,3/,South Jamesberg,ACT,2920,AU,-29.478224,147.349724,1965-01-19,2021-01-28T12:56:47,False,True
418,CUST-9XV8WOBI,Dana,Wilson,caseyobrien@example.net,(07).7891.2357,2 Rebecca Heights,Level 2 ,West Josephville,QLD,2619,AU,-31.237364,141.055384,1968-01-15,2025-03-14T23:40:37,False,True
419,CUST-AEEX6IV9,Daniel,Reese,vdyer@example.com,0419 291 835,Apt. 296 8 Joseph Byway,1/,Paulberg,NSW,2617,AU,-30.945364,153.998076,1998-11-27,2023-05-07T20:48:17,True,True
420,CUST-5TOZO32T,Steve,Wright,adamscurtis@example.net,+61-3-4379-0022,Unit 99 457 Ronald Court,Flat 12 ,Lake Sarah,VIC,2920,AU,-21.842178,143.647345,1978-08-12,2021-04-25T06:34:40,False,True
421,CUST-QLBUXDJ1,Lori,Pena,danielsimmons@example.com,02 5063 2535,514/34 John Glade,20/,Heathermouth,QLD,2639,AU,-38.165491,153.03833,1960-01-03,2022-10-14T10:56:40,True,True
422,CUST-KTFRL69V,David,Carter,lmays@example.org,93221477,7/451 Andre Stairs,,New Christophermouth,TAS,0292,AU,-42.751046,117.950028,1979-04-23,2021-07-03T21:55:24,False,True
423,CUST-0PTJXFQ8,Kenneth,Phillips,hunter28@example.net,(07) 6569 1283,48/623 Kyle Tollway,,Bobbyfurt,WA,2968,AU,-22.594681,123.314787,1977-04-13,2024-03-04T20:31:17,False,True
424,CUST-PF9PAVCE,Michael,Jackson,lpetty@example.net,0828639103,,855/,Lake Mistyfurt,ACT,2105,AU,-31.664138,126.007729,1984-07-06,2021-08-22T08:13:11,False,True
425,CUST-I82ES5V3,Donna,Garcia,jose00@example.net,(08)-0863-9237,51/0 Nelson Causeway,,New Kenneth,SA,2687,AU,-34.784165,116.160778,1964-04-20,2021-11-30T11:34:40,False,True
426,CUST-08TV4REA,Jane,Allen,fmartinez@example.com,(08)29867641,Flat 72 69 Bennett Run,,East Amy,VIC,2961,AU,-18.995639,114.220314,1993-03-17,2022-10-17T22:09:43,False,True
427,CUST-MQK8SZ7I,John,Huang,grichardson@example.com,+61 406 346 734,05 Daniel Ridgeway,Suite 691 ,New Lee,NT,7561,AU,-15.261649,138.656421,1966-11-18,2022-09-10T03:24:32,False,True
428,CUST-TR58PS0R,Kathryn,Gonzales,bernardjohn@example.net,+61 2 2000 7110,Unit 71 23 Reese Interchange,Unit 33 ,Gonzalezhaven,NT,2234,AU,-30.213971,137.884037,1960-08-26,2024-10-06T19:27:15,False,True
429,CUST-835TVV8Y,Matthew,Clark,gary63@example.com,+61 7 7442 9653,8 Lambert Terrace,,Mahoneyfurt,NSW,2190,AU,-15.460096,133.574748,1964-07-26,2024-09-27T18:02:27,False,True
430,CUST-6IT1EKKH,Katie,Sanders,svelazquez@example.net,(02)-6588-5228,9 Douglas Range,,Douglasside,SA,2934,AU,-12.274211,139.004893,1963-03-06,2025-03-11T22:29:29,False,True
431,CUST-QKDM0OAP,Randy,Lewis,ktaylor@example.com,+61 8 3113 8559,1 Fernandez Pathway,,Michelemouth,SA,8436,AU,-12.95429,112.290239,1982-06-10,2022-07-15T17:08:15,False,True
432,CUST-G3DP4FMP,Austin,Mccoy,johnsonlisa@example.com,(02).0141.0467,Unit 63 55 Webb Centre,,Martinville,NT,2941,AU,-42.631286,128.570932,1989-09-18,2020-05-09T05:50:12,False,True
433,CUST-9ERRYE12,Ricky,Mason,jasonpreston@example.org,0866109549,688 Olson Footway,Apt. 661 ,New Jeffrey,WA,2112,AU,-39.531799,152.222501,1961-11-24,2021-05-31T05:39:47,False,False
434,CUST-B3PVARKC,April,Carpenter,kathleenflores@example.net,03 2840 2884,025 Carrie Landing,,New Christianmouth,ACT,2604,AU,-34.44128,116.83084,1983-08-23,2022-10-10T15:37:30,False,True
435,CUST-ZSG9VWIE,David,Atkins,charlescampbell@example.net,3297 2517,7/93 Paul Avenue,,Jacksonport,NT,2682,AU,-23.04011,115.819288,1964-07-27,2024-04-06T14:49:45,False,True
436,CUST-HPCPBDN7,Thomas,Knight,pattonvincent@example.org,+61 3 7468 1120,05 Crystal Circuit,,St. Stevenstad,NSW,7065,AU,-43.981778,139.738092,1988-11-08,2022-05-18T10:23:17,False,True
437,CUST-G8NKDAT5,Matthew,Keith,nortonjacqueline@example.com,0350096386,Level 5 4 Heather Row,6/,Wrightland,ACT,2929,AU,-26.01869,127.606876,1984-10-03,2022-05-10T21:16:28,False,True
438,CUST-0EV6XGZ7,Dustin,Davis,johnsonandrew@example.org,0495 550 436,535 Gonzalez Quad,Suite 840 ,West Michelle,VIC,2619,AU,-10.352083,120.483963,1973-10-14,2020-06-28T04:39:15,False,True
439,CUST-54696QZ6,Angela,Roberts,katherine33@example.com,+61-420-225-433,75 Kyle Triangle,Level 5 ,Brianshire,QLD,0999,AU,-43.256253,137.164454,1971-07-26,2023-04-01T01:39:16,False,True
440,CUST-G3RTSCPS,Richard,Underwood,kyoung@example.net,0307268144,3/0 Sarah Lower,,Liuland,WA,2405,AU,-43.877581,136.019715,1960-10-17,2025-02-08T18:20:36,False,True
441,CUST-HZTGBIBF,Felicia,Reynolds,derrickmarshall@example.org,23859024,98 Adam Rise,68/,Port Paul,TAS,2681,AU,-22.157954,122.458339,1978-11-02,2021-04-20T00:03:03,False,True
442,CUST-L85JE6K9,Robin,Cohen,sanchezmichelle@example.org,,Unit 48 488 Sarah Alleyway,Suite 273 ,Josephmouth,ACT,2936,AU,-34.490547,122.751463,1961-05-27,2021-03-11T13:54:27,False,True
443,CUST-VHPLHW4O,Karen,Mays,heather46@example.net,0425 181 481,Suite 094 4 Oconnell Pathway,,New Shane,ACT,2415,AU,-27.713766,132.830369,2001-03-19,2022-01-27T06:24:43,False,True
444,CUST-XAFGOVCC,Mary,Miles,fmccoy@example.org,+61-7-6726-9010,473 Carolyn Landing,,Port Bob,VIC,0843,AU,-26.089529,142.524114,1961-01-21,2021-02-12T13:45:28,False,True
445,CUST-37E1J7V2,Nathan,Jenkins,kbarajas@example.net,+61.3.0482.3129,56 Anderson Bridge,Level 3 ,Daleshire,ACT,1126,AU,-15.007513,115.568538,1972-06-28,2025-05-21T20:29:34,False,True
446,CUST-RITJTABT,Rachel,Chase,jordan86@example.net,0434 628 566,Apt. 629 6 Oliver Frontage,,New Bruceberg,TAS,2969,AU,-36.373367,121.520356,1994-07-29,2021-08-26T12:51:49,False,True
447,CUST-N53EGDD8,Tiffany,Gonzales,alopez@example.net,03.9644.1938,48 Frank Vista,Suite 620 ,Arthurland,TAS,0205,AU,-12.724297,149.614633,1973-07-22,2021-12-30T15:36:21,False,True
448,CUST-FYK3MD6X,Katie,Sutton,tguzman@example.org,32616087,4 Austin Service Way,,Lake Brittany,NT,2921,AU,-43.925922,151.189988,1973-05-02,2021-08-23T11:39:36,True,True
449,CUST-93EP0FLE,Gail,Huynh,mary69@example.net,(02).3354.9755,0/2 Phillips Quad,,Mcdonaldburgh,WA,6290,AU,-10.923139,137.273211,1989-11-30,2021-07-20T23:48:35,False,True
450,CUST-TRTIDZS1,John,Hays,vburns@example.net,9542-3999,07 Mary Parkway,,Jocelynborough,NT,2934,AU,-37.088491,147.724995,1992-07-06,2025-04-25T04:51:50,False,True
451,CUST-453KF486,James,Hardin,mmorris@example.com,0495-873-950,,,Erinfort,TAS,2645,AU,-11.290232,141.56644,1993-11-11,2020-04-17T15:27:47,False,True
452,CUST-C45BNCCU,Steven,Peters,william59@example.com,02 2456 3538,08/01 Joe Key,248/,Hernandezfort,NT,2650,AU,-18.564358,141.339685,1986-11-14,2025-04-09T14:58:59,False,True
453,CUST-AECXVGFO,Michael,Thornton,thomasquinn@example.com,08-5861-9600,Level 9 2 Meadows Foreshore,Suite 221 ,East Kevinberg,TAS,2978,AU,-35.226152,136.026736,1987-06-16,2022-07-20T15:25:31,False,True
454,CUST-N80OCO39,Shirley,Mason,kedwards@example.net,0097 2065,11 William Villas,,Ortizborough,TAS,2310,AU,-21.808202,129.014195,1994-02-18,2021-11-06T01:59:25,False,True
455,CUST-DCV4BKTC,Amanda,Walton,dporter@example.net,(08) 8089 7027,Flat 49 17 Reynolds Wade,Level 6 ,Lake Nancyberg,NSW,2998,AU,-22.294775,113.359405,1984-02-24,2020-12-14T20:45:27,False,True
456,CUST-BL7AMKOH,Victoria,Gray,nguyenjames@example.com,+61-419-954-249,001 Taylor Fire Track,Level 5 ,Matthewstad,NSW,2357,AU,-40.689086,129.106036,2005-03-06,2021-02-17T18:17:01,False,True
457,CUST-NV4KFQ5D,Michael,Wilson,kevindickerson@example.net,(08)-0649-9819,910 Hebert Ground,Apt. 432 ,Harrisport,NT,2615,AU,-17.859926,118.763975,2005-01-01,2023-10-30T16:17:32,False,True
458,CUST-4P61NHVC,Sean,Brooks,amartinez@example.com,(07)22506360,237 Williams Upper,Flat 26 ,Saundersfurt,NT,2915,AU,-39.150834,148.559214,1967-10-27,2025-08-05T03:25:35,False,True
459,CUST-CUMCZQ99,Janet,Nelson,leonardmatthew@example.com,+61-422-434-223,Flat 56 4 Gutierrez Crossing,Flat 21 ,Vasquezland,NSW,2675,AU,-10.962858,132.506878,1992-08-10,2023-03-20T14:35:51,False,True
460,CUST-PSWLDOQ5,Gregory,Bryan,elizabethgomez@example.net,,34 Romero Cruiseway,,Margaretton,NT,2680,AU,-17.119918,141.389302,1960-09-17,2021-09-25T03:50:01,False,True
461,CUST-CNQDQX6Q,Stacey,Miller,kathleenroach@example.net,03957058,3/01 Munoz Brace,Flat 35 ,South Melissa,NT,0215,AU,-17.880634,120.377782,1989-06-28,2020-09-21T11:33:07,False,True
462,CUST-0EQT8FHU,Craig,Berry,johnvang@example.org,6057.0221,,Apt. 071 ,Nelsonburgh,WA,2923,AU,-17.15499,153.099555,1979-02-23,2020-08-09T07:42:00,False,True
463,CUST-JWDCOKZ5,Lisa,Peterson,anthonywatts@example.com,+61 2 8696 5120,Level 6 7 Snyder Cruiseway,6/,Port Natalie,TAS,2165,AU,-40.856997,149.868953,1990-09-07,2023-05-01T05:59:25,False,True
464,CUST-T28P6U3U,Sandra,Hill,afox@example.net,+61-495-672-861,9 Gina Junction,Level 3 ,South Jeffrey,ACT,4165,AU,-39.083014,139.890643,1988-05-24,2020-02-28T05:28:47,False,True
465,CUST-L2YJ0974,Stephen,Johnson,kenneth11@example.org,5499-6442,103 Oliver Elbow,,Christopherland,ACT,2660,AU,-18.645944,119.881592,1974-11-25,2024-03-26T07:52:09,False,True
466,CUST-UA3A6S5Z,Maria,Carr,sshort@example.net,0483.262.347,445 Sullivan Freeway,,Vanessaville,QLD,7881,AU,-25.556121,133.973133,1990-02-16,2021-04-09T06:24:04,False,True
467,CUST-FPKXYWZ7,Paula,Horton,barrylisa@example.org,+61-436-487-829,69 Sarah Firetrail,Suite 402 ,South Brian,WA,4440,AU,-40.95231,112.689913,1996-11-23,2021-02-28T18:04:24,False,True
468,CUST-WS3Y4H1T,Bradley,Owens,djohnson@example.com,(03)-8230-1397,3 Donald Plateau,,St. Garyland,WA,2392,AU,-17.012459,131.485779,1995-07-05,2020-02-01T13:38:25,False,True
469,CUST-XL66YA6B,Benjamin,Edwards,andrew20@example.org,+61-448-072-435,915 Elizabeth Driveway,1/,New Darrell,QLD,6364,AU,-18.797655,125.33378,1975-04-16,2024-10-27T08:48:17,False,True
470,CUST-OB7P7O0O,John,Terrell,cookkathy@example.org,(07)65846545,8 Newton Lees,Unit 01 ,South Paula,QLD,2133,AU,-39.70477,116.971655,1995-03-03,2022-12-01T20:07:50,False,True
471,CUST-AA1FWT9U,Rachel,Lynn,tracy62@example.com,+61703501943,Apt. 649 209 Laura Parklands,Suite 440 ,Rachelfurt,NT,9425,AU,-17.561949,119.835317,1979-11-23,2023-05-01T07:03:25,False,True
472,CUST-21XJ7WWU,Melissa,Wang,lfields@example.com,+61 3 6199 3353,32/5 Wallace Roadside,,Lake Wendyburgh,SA,9717,AU,-34.396257,149.573401,1968-04-28,2020-11-12T17:59:41,False,True
473,CUST-D2ORWHP6,Michael,Willis,carl05@example.com,9287 6206,72 Molly Nook,,Lake Debra,VIC,4492,AU,-13.276302,139.705989,1962-10-27,2021-04-25T12:28:52,False,True
474,CUST-TF07GBAS,Robert,Porter,ashleyelijah@example.net,76269281,9 Jody Beach,,West Karenland,QLD,2157,AU,-32.863649,121.229967,1971-05-10,2023-01-01T09:57:50,False,True
475,CUST-TK0RSOGG,Angela,Perez,grayjenny@example.org,+61 2 5389 5213,Unit 66 0 Brian Driveway,,South Samantha,NT,2308,AU,-24.155959,144.190852,1987-12-15,2021-11-09T07:29:38,False,True
476,CUST-P03WVPUN,Sharon,Jensen,jeromemiller@example.com,,226 Tracy Tor,,St. Allen,QLD,2674,AU,-26.613868,136.648508,1986-04-30,2023-12-13T14:30:06,True,True
477,CUST-2MCXN2EL,Paula,James,halldaniel@example.org,03-0058-3473,Level 8 59 Aaron Crossroad,Apt. 412 ,Martinezhaven,VIC,2644,AU,-13.442705,135.588905,1994-08-05,2023-03-07T21:54:39,False,True
478,CUST-Z83YUXYP,Jennifer,Hill,edwinthomas@example.com,0436-343-852,,,Port Kristina,NSW,2905,AU,-42.409077,123.525449,1970-09-12,2021-05-23T16:29:07,False,True
479,CUST-UKX496K4,Tiffany,Dalton,michael18@example.org,6417 9282,Apt. 289 2 Moore Terrace,,New Robertfurt,SA,6789,AU,-22.077627,114.917073,1968-07-13,2024-08-27T10:57:32,False,True
480,CUST-ULWOZQ48,Dylan,Roberts,obrown@example.net,(02).8404.5701,363 Zachary Track,,North Marymouth,NSW,7231,AU,-42.373636,112.436633,1969-06-07,2023-08-15T15:51:45,False,True
481,CUST-33TAYB5B,Misty,House,emccullough@example.com,+61235937554,Suite 124 412 Black Distributor,Suite 822 ,West Samantha,WA,2920,AU,-17.084654,127.941371,1975-04-13,2021-07-18T21:14:34,False,True
482,CUST-158OQESU,Nicole,Watkins,jeffreymorgan@example.org,(03) 2902 8517,258 Alexander Expressway,Unit 92 ,West Kevinside,VIC,2668,AU,-36.321762,123.080105,1986-07-30,2020-12-05T12:51:09,False,True
483,CUST-0HC8CAH3,Colton,Jackson,davidcamacho@example.net,38806541,27/9 Wade Strip,Apt. 859 ,Whitemouth,SA,0916,AU,-26.060082,148.055271,1987-12-22,2025-02-02T23:51:30,False,True
484,CUST-HN95S2GK,Stephen,Mann,robin06@example.net,+61727047616,15/793 Glen Pocket,535/,West Jacqueline,NT,4108,AU,-38.992149,148.800242,1969-11-20,2022-09-12T00:36:14,False,True
485,CUST-XQJ7DPFS,Karen,Stewart,floydmichael@example.net,,Level 1 38 Kaiser Highroad,,Terryside,QLD,2528,AU,-21.946861,142.744068,1997-11-29,2022-03-05T10:42:15,False,True
486,CUST-VSDBIDE6,April,English,rick38@example.net,(02).7120.9036,2 Crawford Brow,,West Emilyburgh,QLD,2987,AU,-13.99159,141.379516,1996-04-17,2024-05-24T14:18:16,True,True
487,CUST-JH2MKV0D,David,Hess,mendozajordan@example.org,+61.421.686.571,81 Hill Vale,,Lake Reneebury,TAS,2963,AU,-13.173296,122.022018,1988-04-08,2020-10-11T06:04:02,False,True
488,CUST-ARMGJCY4,Sylvia,Bennett,josesmith@example.net,(03)73810961,70 Robert Dale,,Steventown,WA,2648,AU,-35.584645,116.594212,1961-07-23,2023-04-05T08:18:42,False,True
489,CUST-DK0Q09JR,Pamela,Gonzalez,lbrown@example.net,,97 Jesus Brae,Suite 166 ,Jennaburgh,SA,2605,AU,-13.693338,144.530104,2003-06-15,2021-04-06T09:49:41,False,True
490,CUST-94XFRI09,Brandi,Sawyer,williamssara@example.org,07 5593 9823,Level 3 13 Gutierrez Plateau,1/,Benjaminmouth,NT,4143,AU,-22.283052,152.549029,2000-04-21,2021-12-17T09:39:34,False,True
491,CUST-V8JGUZ4E,Travis,Ramos,rodriguezrobert@example.com,+61.3.4593.9062,Unit 28 347 Reese Plaza,,Hughesborough,QLD,2934,AU,-40.25352,112.350065,1973-03-14,2025-03-25T05:28:10,False,True
492,CUST-FRCKQH3E,David,Reyes,sanchezjohn@example.org,,Apt. 018 031 Arellano Corso,Level 1 ,New Carlaville,ACT,2016,AU,-42.30333,117.784189,1985-05-31,2025-08-18T20:24:58,False,True
493,CUST-9HVCHRM3,James,Townsend,john71@example.net,+61-8-4715-8334,Flat 20 821 Nicole Grove,,North Rebecca,TAS,2014,AU,-35.117129,124.684952,1987-11-17,2021-12-10T20:31:52,False,True
494,CUST-F1JOHKK7,Elizabeth,Maldonado,cynthia71@example.org,(08)03630345,0/964 Brittany Gardens,Level 7 ,Lake Karl,WA,2502,AU,-40.734562,134.115999,1988-02-07,2025-08-25T13:01:05,False,True
495,CUST-OAU8P1WK,Debra,Quinn,henryli@example.net,+61.2.5942.4117,Flat 82 4 Bradley Upper,Apt. 588 ,Randyborough,TAS,2787,AU,-24.770464,124.320414,1995-03-24,2021-05-30T14:40:14,False,True
496,CUST-S4DJ9DV3,Michael,Martinez,ortegacody@example.com,46646144,Suite 685 67 Jones Triangle,,Lake Mary,QLD,4041,AU,-24.123005,133.454477,1964-10-03,2022-04-19T18:47:47,True,True
497,CUST-IY4KL9AR,Thomas,Liu,washingtoncarlos@example.net,93539087,,Level 1 ,South Isaac,ACT,2987,AU,-39.88483,116.068273,1978-04-30,2021-02-28T17:14:54,True,True
498,CUST-7KRGI4JW,Kimberly,Walters,david13@example.com,+61.2.2363.7856,14 David Circle,,Hicksberg,QLD,2625,AU,-43.263632,117.95082,1981-08-04,2021-11-30T18:37:25,False,True
499,CUST-KY8RYOZD,Christopher,Richardson,sshaw@example.org,(02)-1511-3019,,,Katherinestad,NSW,2693,AU,-24.816891,112.462825,1987-02-28,2020-05-19T23:29:15,False,True
500,CUST-6MF5QAFS,Rhonda,Maynard,conniebates@example.net,0412 749 087,Apt. 638 8 Sullivan Rise,5/,St. Robertofort,WA,2147,AU,-26.556465,119.328869,1973-08-01,2023-12-12T23:52:54,False,True
501,CUST-2K1KO6XN,Betty,Henson,rvaldez@example.org,+61.445.315.133,1 Dale River,Apt. 691 ,Davidshire,TAS,2958,AU,-17.636468,134.068224,1971-08-11,2023-08-20T21:26:22,False,True
502,CUST-OB4FDD7R,Krista,Tucker,johnmiller@example.org,04360613,Unit 04 967 Johnson Viaduct,Level 5 ,Adamport,SA,2314,AU,-35.955016,149.791361,1975-08-11,2024-04-22T15:17:37,False,True
503,CUST-B0PNWBGD,Michael,Webb,lydiaanderson@example.net,+61-415-274-612,1 Andrew Garden,Apt. 258 ,North Patricia,TAS,2199,AU,-37.34559,132.626327,1985-08-31,2022-07-12T07:19:30,False,True
504,CUST-2DA8DBFA,Sydney,Miranda,jamie45@example.org,+61 3 6533 3634,67 Gonzalez Retreat,,West Jason,QLD,2013,AU,-20.799719,152.225232,2004-07-06,2022-02-17T07:33:14,False,True
505,CUST-WUECPNCC,Laura,Morgan,johnbyrd@example.org,0174-4270,260 Jackson Quays,,Hoganberg,VIC,4695,AU,-23.549354,125.898631,1980-02-05,2023-04-02T09:09:09,False,True
506,CUST-FKTISWLW,Kevin,Decker,kirstenhansen@example.com,2711-9016,725 Carroll Centreway,Unit 50 ,Christinahaven,TAS,4656,AU,-10.512246,139.435744,1962-11-23,2023-10-16T15:20:34,False,True
507,CUST-FT07X5IC,Amanda,Arnold,evansyesenia@example.com,0782766814,153 Salazar Range,Level 7 ,Rogershaven,QLD,2916,AU,-42.797689,153.204354,1997-05-05,2020-11-26T20:04:36,False,True
508,CUST-DRIMR25I,Allison,Humphrey,bryantcassandra@example.com,,59/8 Rebecca Strand,,South Jordan,TAS,2563,AU,-23.323278,127.934312,1961-08-15,2025-05-28T01:53:54,False,True
509,CUST-ZTEEW6MM,Taylor,Williams,turnerjoseph@example.com,7778-9460,414 Joseph Approach,,Courtneyborough,WA,2926,AU,-29.955774,143.607901,1964-02-09,2020-03-02T09:05:57,False,True
510,CUST-GBMXIKVR,David,Berry,sean85@example.net,+61-3-0818-6846,470 Jennifer Track,97/,South Monicaview,VIC,2714,AU,-27.172405,142.879182,1992-01-09,2022-06-21T16:08:55,False,True
511,CUST-KXSJZSB6,Shannon,Green,msandoval@example.org,+61.446.896.214,Apt. 145 17 Fisher Crossway,,North Carol,TAS,2964,AU,-39.337529,152.989413,1980-09-06,2023-06-03T20:07:58,False,True
512,CUST-F9ZXQERB,Kara,Reese,abigailhodge@example.org,0406 995 985,426 Dan Wynd,,Joditon,ACT,2665,AU,-34.510856,137.609404,2004-06-09,2020-03-18T13:55:46,False,False
